CPUID:,0x600F20
Processor:,AMD FX-8320 Eight-Core (Vishera) 
Platform:,Socket AM3+ (942 pin)
Revision:,OR-C0
Lithography:,32nm

Session start:,12:57:07 - November 13 - 2021

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),Core 4 Temp. (°),Core 5 Temp. (°),Core 6 Temp. (°),Core 7 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 4,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 5,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 6,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 7,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
16:12:43 11/13/21,25,25,25,25,25,25,25,25,,,11,38,54,3141.76,,11,38,16,3141.76,,11,38,10,3141.76,,11,38,24,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:12:53 11/13/21,25,25,25,25,25,25,25,25,,,11,38,23,3141.76,,11,38,67,3141.76,,11,38,7,3141.76,,11,38,7,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:13:03 11/13/21,25,25,25,25,25,25,25,25,,,11,38,39,3141.76,,11,38,55,3141.76,,11,38,4,3141.76,,11,38,15,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:13:13 11/13/21,25,25,25,25,25,25,25,25,,,11,38,70,3141.76,,11,38,23,3141.76,,11,38,14,3141.76,,11,38,3,3141.76,,11,38,0,3141.76,,11,38,2,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:13:23 11/13/21,25,25,25,25,25,25,25,25,,,11,38,30,3141.76,,11,38,47,3141.76,,11,38,17,3141.76,,11,38,13,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:13:33 11/13/21,24,24,24,24,24,24,24,24,,,11,38,37,3141.76,,11,38,17,3141.76,,11,38,46,3141.76,,11,38,12,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,,11,38,0,3141.76,
16:13:43 11/13/21,24,24,24,24,24,24,24,24,,,11,38,62,3141.76,,11,38,23,3141.76,,11,38,21,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:13:53 11/13/21,24,24,24,24,24,24,24,24,,,11,38,65,3141.76,,11,38,6,3141.76,,11,38,26,3141.76,,11,38,17,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:14:03 11/13/21,24,24,24,24,24,24,24,24,,,11,38,47,3141.76,,11,38,17,3141.76,,11,38,44,3141.76,,11,38,8,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:14:13 11/13/21,24,24,24,24,24,24,24,24,,,11,38,76,3141.76,,11,38,29,3141.76,,11,38,5,3141.76,,11,38,2,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:14:23 11/13/21,24,24,24,24,24,24,24,24,,,11,38,45,3141.76,,11,38,14,3141.76,,11,38,7,3141.76,,11,38,47,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:14:33 11/13/21,25,25,24,24,24,24,24,24,,,11,38,50,3141.76,,11,38,47,3141.76,,11,38,6,3141.76,,11,38,5,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,1,3141.76,
16:14:43 11/13/21,25,25,25,25,25,25,25,25,,,11,38,63,3141.76,,11,38,33,3141.76,,11,38,5,3141.76,,11,38,10,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:14:53 11/13/21,24,24,24,24,24,24,24,24,,,11,38,44,3141.76,,11,38,13,3141.76,,11,38,5,3141.76,,11,38,20,3141.76,,11,38,1,3141.76,,11,38,29,3141.76,,11,38,0,3141.76,,11,38,1,3141.76,
16:15:03 11/13/21,25,25,25,25,25,25,25,25,,,11,38,58,3141.76,,11,38,42,3141.76,,11,38,0,3141.76,,11,38,10,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:15:13 11/13/21,24,24,24,24,24,24,24,24,,,11,38,41,3141.76,,11,38,27,3141.76,,11,38,26,3141.76,,11,38,15,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:15:23 11/13/21,24,24,24,24,24,24,24,24,,,11,38,30,3141.76,,11,38,39,3141.76,,11,38,10,3141.76,,11,38,35,3141.76,,11,38,2,3141.76,,11,38,3,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:15:33 11/13/21,25,25,25,25,25,25,25,25,,,11,38,41,3141.76,,11,38,58,3141.76,,11,38,6,3141.76,,11,38,11,3141.76,,11,38,0,3141.76,,11,38,1,3141.76,,11,38,0,3141.76,,11,38,1,3141.76,
16:15:43 11/13/21,24,24,24,24,24,24,24,24,,,11,38,70,3141.76,,11,38,19,3141.76,,11,38,18,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:15:53 11/13/21,24,24,24,24,24,24,24,24,,,11,38,44,3141.76,,11,38,13,3141.76,,11,38,38,3141.76,,11,38,16,3141.76,,11,38,2,3141.76,,11,38,2,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:16:03 11/13/21,24,24,24,24,24,24,24,24,,,11,38,31,3141.76,,11,38,35,3141.76,,11,38,32,3141.76,,11,38,18,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:16:13 11/13/21,25,25,25,25,25,25,25,25,,,11,38,45,3141.76,,11,38,34,3141.76,,11,38,0,3141.76,,11,38,29,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:16:23 11/13/21,24,24,24,24,24,24,24,24,,,11,38,37,3141.76,,11,38,27,3141.76,,11,38,26,3141.76,,11,38,21,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:16:33 11/13/21,24,24,24,24,24,24,24,24,,,11,38,41,3141.76,,11,38,41,3141.76,,11,38,9,3141.76,,11,38,21,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:16:43 11/13/21,25,25,25,25,25,25,25,25,,,11,38,58,3141.76,,11,38,36,3141.76,,11,38,14,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:16:53 11/13/21,24,24,24,24,24,24,24,24,,,11,38,33,3141.76,,11,38,16,3141.76,,11,38,36,3141.76,,11,38,28,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:17:03 11/13/21,25,25,25,25,25,25,25,25,,,11,38,44,3141.76,,11,38,26,3141.76,,11,38,3,3141.76,,11,38,38,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:17:13 11/13/21,24,24,24,24,24,24,24,24,,,11,38,50,3141.76,,11,38,12,3141.76,,11,38,6,3141.76,,11,38,41,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:17:23 11/13/21,24,24,24,24,24,24,24,24,,,11,38,37,3141.76,,11,38,7,3141.76,,11,38,18,3141.76,,11,38,45,3141.76,,11,38,1,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:17:33 11/13/21,25,25,25,25,25,25,25,25,,,11,38,33,3141.76,,11,38,50,3141.76,,11,38,5,3141.76,,11,38,20,3141.76,,11,38,5,3141.76,,11,38,7,3141.76,,11,38,0,3141.76,,11,38,5,3141.76,
16:17:43 11/13/21,25,25,25,25,25,25,25,25,,,11,38,72,3141.76,,11,38,25,3141.76,,11,38,12,3141.76,,11,38,6,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:17:53 11/13/21,24,24,24,24,24,24,24,24,,,11,38,52,3141.76,,11,38,14,3141.76,,11,38,40,3141.76,,11,38,8,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:18:03 11/13/21,24,24,24,24,24,24,24,24,,,11,38,36,3141.76,,11,38,16,3141.76,,11,38,5,3141.76,,11,38,51,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:18:13 11/13/21,24,24,24,24,24,24,24,24,,,11,38,72,3141.76,,11,38,28,3141.76,,11,38,8,3141.76,,11,38,3,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:18:23 11/13/21,25,25,25,25,25,25,25,25,,,11,38,48,3141.76,,11,38,53,3141.76,,11,38,8,3141.76,,11,38,13,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:18:33 11/13/21,25,25,25,25,25,25,25,25,,,11,38,45,3141.76,,11,38,25,3141.76,,11,38,45,3141.76,,11,38,26,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,
16:18:43 11/13/21,24,24,24,24,24,24,24,24,,,11,38,56,3141.76,,11,38,23,3141.76,,11,38,7,3141.76,,11,38,18,3141.76,,11,38,0,3141.76,,11,38,2,3141.76,,11,38,2,3141.76,,11,38,0,3141.76,
16:18:53 11/13/21,24,24,24,24,24,24,24,24,,,11,38,48,3141.76,,11,38,8,3141.76,,11,38,20,3141.76,,11,38,30,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:19:03 11/13/21,25,25,25,25,25,25,25,25,,,11,38,28,3141.76,,11,38,30,3141.76,,11,38,44,3141.76,,11,38,12,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:19:13 11/13/21,24,24,24,24,24,24,24,24,,,11,38,69,3141.76,,11,38,19,3141.76,,11,38,6,3141.76,,11,38,10,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:19:23 11/13/21,25,25,25,25,25,25,25,25,,,11,38,45,3141.76,,11,38,49,3141.76,,11,38,7,3141.76,,11,38,6,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:19:33 11/13/21,24,24,24,24,24,24,24,24,,,11,38,36,3141.76,,11,38,25,3141.76,,11,38,40,3141.76,,11,38,11,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,
16:19:43 11/13/21,24,24,24,24,24,24,24,24,,,11,38,62,3141.76,,11,38,28,3141.76,,11,38,11,3141.76,,11,38,8,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:19:53 11/13/21,24,24,24,24,24,24,24,24,,,11,38,50,3141.76,,11,38,26,3141.76,,11,38,15,3141.76,,11,38,24,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:20:03 11/13/21,24,24,24,24,24,24,24,24,,,11,38,55,3141.76,,11,38,14,3141.76,,11,38,24,3141.76,,11,38,16,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,
16:20:13 11/13/21,24,24,24,24,24,24,24,24,,,11,38,63,3141.76,,11,38,38,3141.76,,11,38,9,3141.76,,11,38,10,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:20:23 11/13/21,24,24,24,24,24,24,24,24,,,11,38,34,3141.76,,11,38,46,3141.76,,11,38,20,3141.76,,11,38,12,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:20:33 11/13/21,24,24,24,24,24,24,24,24,,,11,38,48,3141.76,,11,38,35,3141.76,,11,38,27,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,1,3141.76,,11,38,0,3141.76,
16:20:43 11/13/21,24,24,24,24,24,24,24,24,,,11,38,43,3141.76,,11,38,49,3141.76,,11,38,16,3141.76,,11,38,2,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:20:53 11/13/21,24,24,24,24,24,24,24,24,,,11,38,34,3141.76,,11,38,12,3141.76,,11,38,13,3141.76,,11,38,47,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,2,3141.76,
16:21:03 11/13/21,24,24,24,24,24,24,24,24,,,11,38,56,3141.76,,11,38,32,3141.76,,11,38,18,3141.76,,11,38,11,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:21:13 11/13/21,24,24,24,24,24,24,24,24,,,11,38,53,3141.76,,11,38,24,3141.76,,11,38,26,3141.76,,11,38,2,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:21:23 11/13/21,24,24,24,24,24,24,24,24,,,11,38,25,3141.76,,11,38,47,3141.76,,11,38,3,3141.76,,11,38,40,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:21:33 11/13/21,25,25,25,25,25,25,25,25,,,11,38,29,3141.76,,11,38,52,3141.76,,11,38,21,3141.76,,11,38,10,3141.76,,11,38,4,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:21:43 11/13/21,24,24,24,24,24,24,24,24,,,11,38,53,3141.76,,11,38,30,3141.76,,11,38,20,3141.76,,11,38,11,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:21:53 11/13/21,25,25,25,25,25,25,25,25,,,11,38,40,3141.76,,11,38,51,3141.76,,11,38,11,3141.76,,11,38,5,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:22:03 11/13/21,25,25,25,25,25,25,25,25,,,11,38,47,3141.76,,11,38,31,3141.76,,11,38,8,3141.76,,11,38,28,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:22:13 11/13/21,24,24,24,24,24,24,24,24,,,11,38,56,3141.76,,11,38,28,3141.76,,11,38,28,3141.76,,11,38,2,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:22:23 11/13/21,25,25,25,25,25,25,25,25,,,11,38,55,3141.76,,11,38,39,3141.76,,11,38,8,3141.76,,11,38,8,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:22:33 11/13/21,25,25,25,25,25,25,25,25,,,11,38,34,3141.76,,11,38,60,3141.76,,11,38,16,3141.76,,11,38,3,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:22:43 11/13/21,25,25,25,25,25,25,25,25,,,11,38,67,3141.76,,11,38,31,3141.76,,11,38,2,3141.76,,11,38,10,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:22:53 11/13/21,24,24,24,24,24,24,24,24,,,11,38,33,3141.76,,11,38,22,3141.76,,11,38,3,3141.76,,11,38,55,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:23:03 11/13/21,24,24,24,24,24,24,24,24,,,11,38,46,3141.76,,11,38,14,3141.76,,11,38,6,3141.76,,11,38,50,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:23:13 11/13/21,25,25,25,25,25,25,25,25,,,11,38,50,3141.76,,11,38,55,3141.76,,11,38,5,3141.76,,11,38,6,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:23:23 11/13/21,24,24,24,24,24,24,24,24,,,11,38,34,3141.76,,11,38,23,3141.76,,11,38,12,3141.76,,11,38,45,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:23:33 11/13/21,24,24,24,24,24,24,24,24,,,11,38,34,3141.76,,11,38,17,3141.76,,11,38,41,3141.76,,11,38,23,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,1,3141.76,
16:23:43 11/13/21,24,24,24,24,24,24,24,24,,,11,38,59,3141.76,,11,38,33,3141.76,,11,38,16,3141.76,,11,38,5,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:23:53 11/13/21,25,25,24,24,24,24,24,24,,,11,38,38,3141.76,,11,38,21,3141.76,,11,38,11,3141.76,,11,38,37,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:24:03 11/13/21,24,24,24,24,24,24,24,24,,,11,38,35,3141.76,,11,38,25,3141.76,,11,38,43,3141.76,,11,38,11,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:24:13 11/13/21,25,25,25,25,25,25,25,25,,,11,38,73,3141.76,,11,38,25,3141.76,,11,38,6,3141.76,,11,38,7,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:24:23 11/13/21,25,25,25,25,25,25,25,25,,,11,38,36,3141.76,,11,38,30,3141.76,,11,38,14,3141.76,,11,38,32,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:24:33 11/13/21,24,24,24,24,24,24,24,24,,,11,38,47,3141.76,,11,38,40,3141.76,,11,38,24,3141.76,,11,38,4,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:24:43 11/13/21,25,24,24,24,24,24,24,24,,,11,38,70,3141.76,,11,38,29,3141.76,,11,38,5,3141.76,,11,38,4,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:24:53 11/13/21,24,24,24,24,24,24,24,24,,,11,38,37,3141.76,,11,38,25,3141.76,,11,38,8,3141.76,,11,38,39,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:25:03 11/13/21,24,24,24,24,24,24,24,24,,,11,38,48,3141.76,,11,38,49,3141.76,,11,38,10,3141.76,,11,38,3,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:25:13 11/13/21,24,24,24,24,24,24,24,24,,,11,38,46,3141.76,,11,38,45,3141.76,,11,38,16,3141.76,,11,38,5,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:25:23 11/13/21,24,24,24,24,24,24,24,24,,,11,38,30,3141.76,,11,38,47,3141.76,,11,38,11,3141.76,,11,38,11,3141.76,,11,38,13,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:25:33 11/13/21,24,24,24,24,24,24,24,24,,,11,38,46,3141.76,,11,38,54,3141.76,,11,38,14,3141.76,,11,38,2,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:25:43 11/13/21,25,25,25,25,25,25,25,25,,,11,38,64,3141.76,,11,38,31,3141.76,,11,38,13,3141.76,,11,38,2,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:25:53 11/13/21,25,25,24,24,24,24,24,24,,,11,38,34,3141.76,,11,38,59,3141.76,,11,38,10,3141.76,,11,38,11,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:26:03 11/13/21,25,25,25,25,25,25,25,25,,,11,38,33,3141.76,,11,38,43,3141.76,,11,38,6,3141.76,,11,38,31,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:26:13 11/13/21,24,24,24,24,24,24,24,24,,,11,38,67,3141.76,,11,38,20,3141.76,,11,38,3,3141.76,,11,38,8,3141.76,,11,38,2,3141.76,,11,38,28,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:26:23 11/13/21,25,25,25,25,25,25,25,25,,,11,38,30,3141.76,,11,38,60,3141.76,,11,38,22,3141.76,,11,38,3,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:26:33 11/13/21,24,24,24,24,24,24,24,24,,,11,38,25,3141.76,,11,38,50,3141.76,,11,38,10,3141.76,,11,38,25,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,,11,38,0,3141.76,
16:26:43 11/13/21,24,24,24,24,24,24,24,24,,,11,38,50,3141.76,,11,38,26,3141.76,,11,38,34,3141.76,,11,38,3,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:26:53 11/13/21,24,24,24,24,24,24,24,24,,,11,38,39,3141.76,,11,38,16,3141.76,,11,38,54,3141.76,,11,38,2,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,
16:27:03 11/13/21,24,24,24,24,24,24,24,24,,,11,38,44,3141.76,,11,38,47,3141.76,,11,38,14,3141.76,,11,38,5,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:27:13 11/13/21,24,24,24,24,24,24,24,24,,,11,38,31,3141.76,,11,38,45,3141.76,,11,38,26,3141.76,,11,38,19,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:27:23 11/13/21,25,25,25,25,25,25,25,25,,,11,38,45,3141.76,,11,38,54,3141.76,,11,38,11,3141.76,,11,38,1,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:27:33 11/13/21,24,24,24,24,24,24,24,24,,,11,38,58,3141.76,,11,38,35,3141.76,,11,38,8,3141.76,,11,38,11,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,
16:27:43 11/13/21,24,24,24,24,24,24,24,24,,,11,38,59,3141.76,,11,38,17,3141.76,,11,38,28,3141.76,,11,38,4,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:27:53 11/13/21,24,24,24,24,24,24,24,24,,,11,38,47,3141.76,,11,38,8,3141.76,,11,38,22,3141.76,,11,38,34,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:28:03 11/13/21,24,24,24,24,24,24,24,24,,,11,38,53,3141.76,,11,38,26,3141.76,,11,38,30,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,
16:28:13 11/13/21,25,25,25,25,25,25,25,25,,,11,38,56,3141.76,,11,38,37,3141.76,,11,38,16,3141.76,,11,38,2,3141.76,,11,38,0,3141.76,,11,38,1,3141.76,,11,38,0,3141.76,,11,38,1,3141.76,
16:28:23 11/13/21,27,27,27,27,27,27,27,27,,,11,38,35,3141.76,,11,38,43,3141.76,,11,38,59,3141.76,,11,38,39,3141.76,,11,38,23,3141.76,,11,38,12,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:28:33 11/13/21,25,25,25,25,25,25,25,25,,,11,38,55,3141.76,,11,38,38,3141.76,,11,38,10,3141.76,,11,38,25,3141.76,,11,38,0,3141.76,,11,38,3,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:28:43 11/13/21,25,25,25,25,25,25,25,25,,,11,38,38,3141.76,,11,38,29,3141.76,,11,38,5,3141.76,,11,38,44,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:28:53 11/13/21,25,25,25,25,25,25,25,25,,,11,38,43,3141.76,,11,38,54,3141.76,,11,38,7,3141.76,,11,38,11,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,1,3141.76,
16:29:03 11/13/21,24,24,24,24,24,24,24,24,,,11,38,50,3141.76,,11,38,13,3141.76,,11,38,45,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:29:13 11/13/21,25,25,25,25,25,25,25,25,,,11,38,52,3141.76,,11,38,31,3141.76,,11,38,26,3141.76,,11,38,8,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:29:23 11/13/21,24,24,24,24,24,24,24,24,,,11,38,25,3141.76,,11,38,28,3141.76,,11,38,21,3141.76,,11,38,36,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:29:33 11/13/21,25,25,25,25,25,25,25,25,,,11,38,57,3141.76,,11,38,34,3141.76,,11,38,18,3141.76,,11,38,4,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,
16:29:43 11/13/21,25,25,25,25,25,25,25,25,,,11,38,36,3141.76,,11,38,43,3141.76,,11,38,4,3141.76,,11,38,28,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:29:53 11/13/21,25,25,25,25,25,25,25,25,,,11,38,36,3141.76,,11,38,41,3141.76,,11,38,28,3141.76,,11,38,7,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:30:03 11/13/21,24,24,24,24,24,24,24,24,,,11,38,42,3141.76,,11,38,25,3141.76,,11,38,45,3141.76,,11,38,5,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:30:13 11/13/21,25,25,25,25,25,25,25,25,,,11,38,50,3141.76,,11,38,34,3141.76,,11,38,6,3141.76,,11,38,19,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,,11,38,0,3141.76,
16:30:23 11/13/21,25,25,25,25,25,25,25,25,,,11,38,42,3141.76,,11,38,48,3141.76,,11,38,19,3141.76,,11,38,4,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,,11,38,1,3141.76,
